BatteryLevel,CPUCycles,Checkpoint
56.26,2889275,true
54.60,2890276,true
53.93,2891277,true
44.03,2892278,true
45.08,2893279,true
44.34,2894280,true
43.51,2895281,true
43.16,2896282,true
42.08,2897283,true
41.29,2898284,true
39.46,2899285,true
44.14,2900286,true
42.48,2901287,true
41.06,2902288,true
39.54,2903289,true
38.39,2904290,true
44.42,2905291,true
43.70,2906292,true
43.47,2907294,true
44.59,2908295,true
47.86,2909296,true
46.61,2910297,true
33.40,2911298,true
42.08,2912299,true
42.78,2913301,true
32.82,2914303,true
45.48,2915304,true
43.63,2916305,true
43.45,2917306,true
43.20,2918307,true
43.05,2919308,true
46.76,2920309,true
44.55,2921310,true
45.48,2922311,true
34.71,2923312,true
34.49,2924313,true
45.46,2925314,true
38.85,2926315,true
38.75,2927316,true
37.98,2928317,true
46.49,2929318,true
46.60,2930319,true
44.16,2931321,true
43.65,2932322,true
42.10,2933323,true
41.15,2934325,true
40.54,2935326,true
39.27,2936328,true
46.77,2937329,true
50.00,2938330,true
49.49,2939331,true
47.05,2940332,true
48.00,2941334,true
46.53,2942335,true
44.63,2943336,true
44.80,2944337,true
44.45,2945338,true
42.84,2946339,true
42.37,2947340,true
41.34,2948341,true
41.69,2949342,true
39.17,2950347,true
49.76,2951348,true
49.09,2952349,true
49.35,2953350,true
47.76,2954353,true
47.93,2955354,true
47.35,2956356,true
47.29,2957358,true
46.13,2958359,true
45.75,2959360,true
45.36,2960363,true
42.58,2961364,true
40.98,2962365,true
32.75,2963366,true
32.01,2964368,true
48.34,2965369,true
48.22,2966371,true
47.32,2967373,true
45.65,2968374,true
45.29,2969375,true
44.59,2970376,true
44.81,2971378,true
34.01,2972380,true
31.37,2973381,true
29.88,2974382,true
28.96,2975383,true
27.01,2976384,true
26.12,2977385,true
25.83,2978387,true
24.72,2979390,true
32.38,2980391,true
31.98,2981392,true
36.17,2982393,true
47.84,2983395,true
48.02,2984396,true
48.15,2985397,true
55.85,2986398,true
64.18,2987399,true
63.40,2988401,true
61.70,2989402,true
52.40,2990404,true
52.51,2991405,true
52.89,2992406,true
52.16,2993407,true
52.49,2994408,true
51.39,2995410,true
51.73,2996412,true
51.81,2997413,true
50.99,2998414,true
50.53,2999415,true
48.99,3000417,true
46.89,3001419,true
56.23,3002420,true
54.80,3003421,true
53.51,3004425,true
53.16,3005426,true
52.80,3006428,true
52.33,3007429,true
50.08,3008430,true
48.42,3009431,true
37.99,3010432,true
25.70,3011435,true
24.97,3012438,true
33.15,3013439,true
32.00,3014440,true
30.50,3015441,true
34.84,3016442,true
42.75,3017443,true
41.43,3018444,true
41.78,3019445,true
40.89,3020447,true
41.04,3021448,true
45.89,3022449,true
44.45,3023451,true
42.80,3024452,true
40.88,3025453,true
38.20,3026454,true
36.49,3027455,true
30.29,3028457,true
18.32,3029460,true
17.15,3030461,true
17.02,3031462,true
17.60,3032463,true
16.46,3033464,true
28.73,3034465,true
27.67,3035467,true
27.28,3036468,true
27.76,3037469,true
19.80,3038470,true
25.05,3039471,true
24.81,3040473,true
38.96,3041474,true
39.20,3042475,true
38.14,3043476,true
50.15,3044477,true
49.91,3045478,true
49.60,3046479,true
49.19,3047480,true
48.43,3048481,true
47.85,3049482,true
46.55,3050483,true
46.42,3051485,true
46.14,3052486,true
45.99,3053488,true
47.37,3054489,true
45.39,3055490,true
44.10,3056493,true
32.47,3057494,true
30.96,3058495,true
30.87,3059496,true
29.55,3060498,true
36.88,3061499,true
35.79,3062501,true
35.00,3063503,true
26.57,3064504,true
26.01,3065505,true
26.03,3066506,true
41.09,3067508,true
40.60,3068510,true
39.02,3069511,true
48.28,3070512,true
47.29,3071513,true
47.71,3072514,true
45.41,3073515,true
43.78,3074517,true
43.23,3075520,true
44.30,3076521,true
38.10,3077522,true
36.99,3078523,true
50.71,3079525,true
50.19,3080526,true
49.09,3081527,true
49.52,3082528,true
49.35,3083529,true
48.72,3084531,true
45.86,3085532,true
52.35,3086534,true
51.86,3087535,true
50.62,3088536,true
49.29,3089537,true
49.20,3090538,true
48.26,3091540,true
38.71,3092542,true
26.63,3093543,true
36.37,3094544,true
36.64,3095545,true
48.21,3096547,true
40.17,3097549,true
38.18,3098550,true
38.61,3099551,true
37.28,3100555,true
53.85,3101556,true
53.25,3102558,true
52.78,3103559,true
53.01,3104560,true
61.20,3105561,true
60.20,3106562,true
59.39,3107565,true
58.03,3108568,true
56.16,3109569,true
54.14,3110570,true
53.17,3111571,true
52.33,3112572,true
53.03,3113573,true
51.89,3114574,true
51.78,3115575,true
50.74,3116577,true
51.55,3117578,true
50.31,3118579,true
48.77,3119581,true
48.38,3120582,true
37.47,3121583,true
29.96,3122584,true
37.66,3123585,true
44.45,3124588,true
44.34,3125591,true
43.65,3126592,true
32.39,3127593,true
31.97,3128594,true
30.81,3129595,true
29.97,3130596,true
44.28,3131597,true
43.91,3132598,true
32.28,3133599,true
41.34,3134600,true
39.99,3135601,true
39.26,3136602,true
47.31,3137603,true
40.83,3138604,true
39.74,3139605,true
38.91,3140606,true
37.63,3141607,true
37.42,3142608,true
38.79,3143609,true
37.43,3144610,true
36.67,3145611,true
36.49,3146612,true
34.53,3147616,true
42.43,3148619,true
41.25,3149620,true
40.97,3150621,true
39.03,3151622,true
38.39,3152623,true
38.18,3153625,true
36.81,3154626,true
33.28,3155627,true
33.21,3156629,true
32.13,3157630,true
31.53,3158631,true
48.00,3159632,true
47.43,3160637,true
45.46,3161638,true
44.98,3162639,true
51.61,3163640,true
41.04,3164643,true
39.71,3165644,true
38.87,3166645,true
36.71,3167646,true
35.94,3168647,true
35.84,3169648,true
34.74,3170649,true
34.65,3171650,true
33.37,3172651,true
51.71,3173652,true
50.53,3174653,true
49.62,3175655,true
49.90,3176656,true
48.66,3177657,true
47.51,3178658,true
47.75,3179659,true
46.73,3180661,true
46.67,3181662,true
40.96,3182664,true
39.77,3183665,true
57.63,3184666,true
59.87,3185667,true
59.68,3186668,true
58.04,3187670,true
45.54,3188672,true
45.89,3189673,true
45.71,3190674,true
45.20,3191675,true
44.36,3192677,true
35.37,3193679,true
47.83,3194680,true
46.93,3195681,true
44.56,3196685,true
34.03,3197686,true
32.62,3198688,true
41.19,3199689,true
39.47,3200690,true
48.82,3201691,true
47.00,3202692,true
46.66,3203695,true
33.42,3204698,true
32.38,3205699,true
43.63,3206700,true
42.49,3207701,true
42.32,3208702,true
41.28,3209703,true
40.68,3210704,true
40.82,3211705,true
43.05,3212707,true
34.69,3213708,true
33.76,3214709,true
22.66,3215711,true
34.64,3216712,true
34.23,3217713,true
33.99,3218714,true
34.11,3219715,true
32.65,3220718,true
22.76,3221721,true
30.51,3222722,true
47.40,3223723,true
47.19,3224724,true
39.36,3225725,true
49.53,3226726,true
48.74,3227727,true
48.26,3228728,true
48.43,3229729,true
34.63,3230730,true
32.61,3231731,true
32.23,3232732,true
30.16,3233733,true
44.92,3234734,true
43.38,3235735,true
42.23,3236736,true
34.13,3237737,true
49.71,3238738,true
46.26,3239739,true
45.51,3240740,true
45.96,3241741,true
45.61,3242742,true
43.94,3243746,true
31.16,3244749,true
46.62,3245750,true
46.22,3246751,true
38.20,3247752,true
36.95,3248753,true
36.16,3249757,true
35.44,3250758,true
49.17,3251759,true
48.75,3252760,true
47.61,3253761,true
45.84,3254762,true
46.02,3255763,true
44.63,3256764,true
42.80,3257765,true
42.42,3258768,true
41.67,3259769,true
39.70,3260770,true
39.52,3261771,true
47.56,3262772,true
47.20,3263773,true
46.28,3264774,true
45.43,3265775,true
44.32,3266776,true
49.87,3267778,true
49.02,3268780,true
47.00,3269781,true
46.29,3270782,true
45.16,3271783,true
44.15,3272786,true
42.36,3273787,true
42.79,3274788,true
41.76,3275789,true
41.07,3276790,true
40.39,3277791,true
39.09,3278792,true
52.75,3279793,true
53.48,3280795,true
52.60,3281798,true
51.15,3282799,true
49.45,3283800,true
48.72,3284801,true
54.82,3285806,true
53.23,3286807,true
45.64,3287808,true
45.31,3288809,true
44.91,3289812,true
43.26,3290813,true
43.66,3291814,true
43.63,3292815,true
42.01,3293816,true
40.52,3294818,true
39.34,3295819,true
52.93,3296820,true
51.71,3297821,true
51.25,3298822,true
51.30,3299825,true
57.25,3300828,true
55.25,3301829,true
54.06,3302830,true
60.81,3303831,true
68.76,3304832,true
66.72,3305833,true
66.38,3306834,true
65.33,3307835,true
65.45,3308837,true
65.03,3309838,true
64.38,3310839,true
63.48,3311841,true
54.76,3312842,true
53.20,3313843,true
53.16,3314844,true
51.95,3315845,true
51.01,3316848,true
50.56,3317851,true
55.55,3318852,true
56.02,3319853,true
60.95,3320854,true
59.88,3321855,true
58.31,3322856,true
64.24,3323857,true
63.55,3324858,true
63.93,3325859,true
61.96,3326860,true
70.26,3327861,true
61.42,3328862,true
59.41,3329863,true
58.31,3330864,true
57.12,3331865,true
56.41,3332866,true
63.80,3333867,true
64.59,3334868,true
63.62,3335869,true
63.38,3336870,true
62.73,3337871,true
62.28,3338872,true
60.91,3339876,true
59.84,3340879,true
58.00,3341880,true
48.46,3342881,true
59.13,3343882,true
61.78,3344883,true
61.40,3345887,true
60.40,3346888,true
60.30,3347889,true
58.26,3348890,true
54.82,3349891,true
54.46,3350892,true
53.51,3351893,true
52.79,3352894,true
52.61,3353895,true
53.38,3354898,true
52.30,3355899,true
50.94,3356900,true
40.82,3357901,true
39.06,3358902,true
59.05,3359903,true
58.01,3360904,true
56.81,3361905,true
56.40,3362906,true
64.83,3363908,true
64.29,3364910,true
63.33,3365911,true
62.54,3366914,true
62.53,3367915,true
67.74,3368916,true
66.94,3369917,true
66.04,3370918,true
65.38,3371919,true
64.12,3372920,true
62.47,3373921,true
62.23,3374922,true
52.56,3375923,true
50.85,3376924,true
50.68,3377925,true
50.10,3378926,true
49.01,3379931,true
47.20,3380932,true
40.48,3381933,true
27.54,3382934,true
26.76,3383937,true
26.80,3384938,true
36.60,3385939,true
36.28,3386940,true
34.79,3387942,true
40.12,3388943,true
39.22,3389944,true
38.13,3390945,true
38.11,3391946,true
35.99,3392947,true
33.65,3393949,true
42.46,3394950,true
43.27,3395951,true
42.01,3396952,true
41.12,3397953,true
41.11,3398955,true
39.91,3399957,true
38.26,3400958,true
53.70,3401959,true
54.72,3402960,true
52.63,3403961,true
51.95,3404962,true
44.00,3405964,true
51.15,3406967,true
51.17,3407968,true
50.78,3408969,true
50.30,3409970,true
49.80,3410971,true
49.33,3411972,true
48.56,3412973,true
47.76,3413974,true
34.98,3414975,true
42.89,3415976,true
41.46,3416977,true
46.62,3417978,true
45.23,3418980,true
50.02,3419981,true
53.82,3420982,true
53.27,3421984,true
52.28,3422985,true
59.62,3423987,true
47.72,3424988,true
46.74,3425989,true
45.83,3426990,true
46.23,3427991,true
45.26,3428992,true
44.50,3429994,true
43.68,3430995,true
42.23,3431996,true
40.09,3432998,true
39.47,3433999,true
50.11,3435000,true
50.11,3436002,true
47.40,3437003,true
47.24,3438004,true
44.81,3439005,true
44.66,3440007,true
43.89,3441008,true
41.88,3442009,true
41.20,3443010,true
39.41,3444011,true
37.63,3445012,true
37.51,3446013,true
35.70,3447016,true
34.37,3448017,true
33.26,3449018,true
22.31,3450019,true
22.68,3451020,true
22.03,3452021,true
32.80,3453022,true
32.20,3454023,true
31.32,3455024,true
30.09,3456025,true
28.99,3457026,true
28.04,3458027,true
27.53,3459028,true
26.11,3460031,true
25.78,3461032,true
24.41,3462034,true
39.75,3463035,true
44.79,3464036,true
44.04,3465037,true
44.79,3466038,true
43.58,3467039,true
33.61,3468040,true
30.44,3469041,true
29.01,3470042,true
28.69,3471043,true
27.03,3472049,true
34.02,3473050,true
38.54,3474051,true
36.80,3475052,true
35.91,3476055,true
35.94,3477056,true
40.69,3478057,true
39.96,3479058,true
29.71,3480059,true
31.14,3481060,true
31.85,3482061,true
29.88,3483062,true
28.22,3484063,true
45.10,3485064,true
43.22,3486066,true
43.62,3487067,true
46.84,3488068,true
46.25,3489069,true
44.63,3490070,true
44.00,3491073,true
43.17,3492074,true
31.85,3493076,true
49.12,3494077,true
46.85,3495078,true
45.24,3496079,true
45.04,3497080,true
44.84,3498081,true
36.72,3499082,true
36.05,3500083,true
40.72,3501088,true
40.06,3502089,true
38.93,3503090,true
45.66,3504091,true
43.76,3505094,true
42.12,3506095,true
41.82,3507096,true
40.32,3508097,true
47.79,3509098,true
47.49,3510099,true
45.70,3511100,true
45.29,3512101,true
43.08,3513102,true
41.78,3514103,true
40.34,3515104,true
49.15,3516107,true
49.44,3517108,true
47.93,3518109,true
39.99,3519110,true
39.85,3520112,true
39.54,3521114,true
38.28,3522115,true
31.07,3523116,true
30.80,3524117,true
29.06,3525118,true
46.92,3526119,true
46.70,3527121,true
45.69,3528124,true
45.54,3529125,true
46.07,3530126,true
47.16,3531127,true
46.12,3532128,true
44.82,3533130,true
44.67,3534131,true
45.54,3535133,true
44.41,3536134,true
44.79,3537135,true
43.85,3538136,true
42.38,3539137,true
49.95,3540138,true
49.94,3541140,true
55.08,3542141,true
54.62,3543143,true
54.68,3544145,true
53.06,3545146,true
51.73,3546147,true
50.19,3547148,true
50.31,3548149,true
52.95,3549150,true
50.43,3550151,true
49.11,3551152,true
47.08,3552153,true
46.53,3553154,true
45.46,3554155,true
44.63,3555156,true
42.14,3556161,true
40.43,3557162,true
38.77,3558164,true
51.61,3559165,true
51.22,3560166,true
51.27,3561167,true
50.17,3562168,true
49.31,3563169,true
51.47,3564170,true
50.23,3565171,true
49.70,3566172,true
49.01,3567173,true
49.92,3568179,true
48.21,3569180,true
45.51,3570181,true
43.91,3571182,true
44.08,3572185,true
42.10,3573186,true
41.74,3574187,true
41.05,3575188,true
40.64,3576189,true
40.63,3577190,true
40.28,3578191,true
40.31,3579192,true
38.35,3580193,true
38.11,3581194,true
46.63,3582196,true
45.61,3583197,true
43.93,3584198,true
43.36,3585199,true
42.20,3586200,true
46.32,3587203,true
45.10,3588204,true
46.00,3589206,true
45.47,3590207,true
43.44,3591208,true
42.41,3592209,true
32.52,3593210,true
44.60,3594211,true
44.21,3595212,true
43.50,3596213,true
42.82,3597218,true
41.82,3598219,true
40.28,3599220,true
40.84,3600221,true
39.34,3601224,true
38.54,3602225,true
36.40,3603226,true
36.05,3604230,true
35.15,3605231,true
33.44,3606233,true
41.26,3607234,true
40.57,3608235,true
38.83,3609236,true
39.19,3610237,true
37.31,3611238,true
37.23,3612239,true
54.50,3613240,true
53.15,3614241,true
52.13,3615242,true
51.43,3616243,true
43.34,3617244,true
41.45,3618245,true
39.18,3619246,true
37.39,3620247,true
50.83,3621248,true
49.43,3622249,true
47.97,3623250,true
47.95,3624251,true
45.89,3625252,true
44.38,3626257,true
44.06,3627258,true
43.33,3628259,true
43.56,3629260,true
43.46,3630261,true
43.20,3631262,true
44.77,3632263,true
43.64,3633264,true
43.28,3634265,true
41.63,3635266,true
40.27,3636267,true
40.01,3637268,true
37.94,3638269,true
57.15,3639270,true
55.71,3640271,true
55.39,3641272,true
54.15,3642273,true
52.84,3643274,true
53.09,3644276,true
52.09,3645277,true
60.92,3646278,true
60.58,3647279,true
60.89,3648280,true
60.93,3649281,true
60.40,3650282,true
59.04,3651283,true
59.91,3652284,true
59.66,3653286,true
59.40,3654288,true
58.48,3655289,true
56.59,3656290,true
54.28,3657292,true
53.56,3658295,true
52.46,3659296,true
52.65,3660297,true
50.86,3661298,true
49.69,3662300,true
48.63,3663302,true
47.77,3664303,true
50.47,3665305,true
50.83,3666307,true
49.93,3667309,true
49.60,3668310,true
54.20,3669311,true
53.51,3670313,true
54.05,3671314,true
54.70,3672318,true
53.67,3673319,true
57.09,3674320,true
51.78,3675321,true
52.05,3676322,true
51.67,3677323,true
50.29,3678327,true
49.79,3679330,true
49.05,3680331,true
48.59,3681332,true
46.41,3682333,true
46.36,3683334,true
45.56,3684335,true
43.69,3685336,true
42.12,3686337,true
41.00,3687342,true
40.55,3688343,true
39.78,3689344,true
51.24,3690345,true
50.53,3691348,true
49.48,3692349,true
49.66,3693350,true
47.69,3694351,true
47.17,3695352,true
47.38,3696355,true
47.17,3697356,true
44.55,3698358,true
42.63,3699359,true
42.13,3700360,true
40.43,3701364,true
28.28,3702365,true
43.43,3703366,true
41.59,3704368,true
41.33,3705369,true
39.86,3706370,true
39.00,3707371,true
37.63,3708373,true
44.37,3709375,true
43.69,3710376,true
43.21,3711377,true
32.64,3712378,true
33.34,3713379,true
39.50,3714380,true
38.88,3715382,true
38.68,3716385,true
41.41,3717386,true
39.61,3718389,true
37.75,3719390,true
51.60,3720391,true
51.80,3721392,true
50.80,3722393,true
45.76,3723394,true
45.10,3724395,true
49.32,3725396,true
47.73,3726398,true
45.38,3727399,true
44.34,3728400,true
42.70,3729401,true
40.75,3730402,true
28.89,3731403,true
27.63,3732405,true
20.42,3733407,true
19.94,3734408,true
19.06,3735409,true
18.25,3736410,true
27.65,3737412,true
45.47,3738414,true
44.22,3739415,true
37.20,3740416,true
48.41,3741417,true
48.18,3742420,true
47.83,3743421,true
47.40,3744422,true
46.51,3745425,true
44.41,3746426,true
43.14,3747427,true
42.55,3748428,true
42.21,3749429,true
42.34,3750430,true
42.80,3751431,true
41.14,3752432,true
28.86,3753433,true
26.10,3754434,true
25.85,3755435,true
24.51,3756436,true
24.04,3757437,true
21.92,3758438,true
21.68,3759439,true
20.89,3760440,true
19.74,3761441,true
20.05,3762442,true
18.37,3763443,true
16.62,3764444,true
16.82,3765446,true
29.68,3766447,true
32.33,3767448,true
30.39,3768450,true
29.58,3769451,true
33.28,3770452,true
30.90,3771453,true
48.58,3772454,true
47.91,3773457,true
48.33,3774460,true
47.98,3775461,true
46.16,3776462,true
45.26,3777463,true
44.95,3778464,true
36.56,3779465,true
44.03,3780466,true
44.07,3781467,true
42.39,3782469,true
41.13,3783470,true
28.57,3784471,true
40.14,3785473,true
37.19,3786474,true
36.42,3787475,true
45.48,3788476,true
44.75,3789477,true
44.58,3790480,true
44.44,3791483,true
44.65,3792484,true
44.48,3793485,true
43.82,3794486,true
43.25,3795487,true
30.72,3796488,true
30.81,3797489,true
30.06,3798490,true
29.70,3799491,true
47.77,3800492,true
46.41,3801493,true
43.69,3802494,true
43.43,3803495,true
46.71,3804496,true
52.33,3805497,true
51.30,3806498,true
49.44,3807499,true
48.09,3808500,true
46.78,3809501,true
47.58,3810502,true
37.27,3811503,true
45.58,3812504,true
46.01,3813508,true
44.64,3814511,true
42.16,3815512,true
41.19,3816513,true
29.41,3817514,true
28.06,3818515,true
19.97,3819519,true
18.13,3820520,true
36.28,3821521,true
35.67,3822522,true
38.57,3823523,true
54.62,3824524,true
57.35,3825525,true
56.18,3826526,true
55.38,3827527,true
53.70,3828530,true
52.87,3829531,true
55.47,3830532,true
52.91,3831533,true
51.12,3832534,true
51.27,3833535,true
49.71,3834536,true
49.40,3835537,true
48.62,3836538,true
48.43,3837540,true
47.40,3838542,true
35.11,3839543,true
40.69,3840546,true
37.71,3841547,true
46.58,3842548,true
45.53,3843549,true
43.75,3844550,true
44.84,3845551,true
44.17,3846552,true
42.30,3847553,true
41.76,3848554,true
41.08,3849555,true
40.45,3850556,true
40.77,3851557,true
40.42,3852558,true
39.23,3853563,true
37.45,3854564,true
36.85,3855565,true
28.65,3856566,true
26.47,3857569,true
35.29,3858570,true
35.43,3859571,true
34.27,3860572,true
48.80,3861574,true
37.91,3862575,true
37.01,3863576,true
35.13,3864577,true
35.33,3865578,true
41.29,3866579,true
41.89,3867581,true
40.43,3868582,true
49.35,3869583,true
42.75,3870584,true
42.57,3871585,true
41.53,3872587,true
41.54,3873589,true
41.23,3874590,true
40.40,3875591,true
38.05,3876592,true
45.23,3877593,true
43.18,3878594,true
41.73,3879596,true
39.29,3880599,true
38.42,3881600,true
37.42,3882601,true
48.81,3883602,true
47.41,3884603,true
46.31,3885604,true
44.43,3886605,true
42.44,3887606,true
34.82,3888607,true
39.45,3889608,true
44.52,3890609,true
44.75,3891610,true
42.74,3892612,true
41.97,3893613,true
40.95,3894614,true
41.09,3895616,true
42.38,3896617,true
41.96,3897619,true
41.74,3898620,true
40.08,3899621,true
37.91,3900622,true
36.27,3901623,true
49.75,3902624,true
38.28,3903626,true
37.74,3904627,true
36.67,3905628,true
38.07,3906630,true
37.30,3907631,true
55.13,3908632,true
54.98,3909634,true
53.66,3910635,true
52.87,3911636,true
53.13,3912637,true
51.26,3913639,true
51.22,3914640,true
53.51,3915641,true
52.62,3916642,true
52.60,3917643,true
50.86,3918644,true
49.85,3919645,true
48.97,3920648,true
48.07,3921649,true
46.44,3922650,true
46.21,3923651,true
34.29,3924652,true
33.14,3925653,true
31.41,3926654,true
30.67,3927655,true
39.35,3928656,true
37.49,3929657,true
52.64,3930658,true
56.57,3931659,true
55.66,3932660,true
55.51,3933663,true
55.34,3934664,true
56.61,3935666,true
53.91,3936667,true
52.81,3937668,true
51.12,3938669,true
49.07,3939670,true
46.80,3940671,true
48.45,3941672,true
47.33,3942673,true
46.74,3943674,true
44.80,3944675,true
43.19,3945681,true
43.17,3946682,true
42.56,3947683,true
41.85,3948684,true
41.77,3949687,true
41.74,3950688,true
35.77,3951689,true
34.07,3952690,true
22.25,3953691,true
21.47,3954692,true
39.75,3955693,true
39.49,3956694,true
26.79,3957695,true
25.94,3958696,true
26.98,3959698,true
27.00,3960699,true
25.90,3961700,true
33.43,3962701,true
31.48,3963702,true
30.18,3964705,true
29.65,3965706,true
19.55,3966708,true
22.30,3967709,true
22.47,3968710,true
39.23,3969711,true
38.60,3970712,true
56.34,3971713,true
54.86,3972714,true
45.85,3973715,true
39.65,3974720,true
46.88,3975721,true
45.99,3976722,true
43.85,3977723,true
42.88,3978726,true
41.85,3979727,true
40.80,3980728,true
46.37,3981732,true
44.65,3982733,true
44.74,3983735,true
43.24,3984736,true
43.27,3985737,true
42.11,3986738,true
41.32,3987739,true
38.66,3988740,true
44.50,3989741,true
48.59,3990742,true
48.03,3991743,true
47.10,3992744,true
46.64,3993745,true
45.73,3994746,true
45.21,3995747,true
44.62,3996748,true
42.55,3997749,true
39.85,3998750,true
38.84,3999751,true
37.23,4000752,true
36.14,4001753,true
35.85,4002754,true
35.26,4003759,true
45.78,4004760,true
45.14,4005761,true
42.49,4006764,true
41.59,4007765,true
41.70,4008766,true
41.09,4009767,true
39.24,4010768,true
38.06,4011769,true
37.47,4012770,true
36.04,4013771,true
34.71,4014773,true
33.29,4015774,true
43.02,4016775,true
30.84,4017776,true
46.43,4018777,true
51.74,4019778,true
51.88,4020781,true
50.20,4021782,true
50.21,4022783,true
49.38,4023785,true
48.59,4024786,true
49.00,4025787,true
47.77,4026788,true
46.02,4027789,true
46.21,4028791,true
36.42,4029792,true
35.94,4030793,true
34.97,4031794,true
33.68,4032795,true
33.60,4033796,true
33.91,4034797,true
32.90,4035798,true
46.63,4036799,true
46.14,4037800,true
44.68,4038801,true
47.87,4039802,true
46.60,4040803,true
45.08,4041804,true
44.50,4042805,true
43.49,4043806,true
42.24,4044807,true
42.18,4045808,true
40.29,4046809,true
39.91,4047810,true
38.74,4048812,true
28.79,4049813,true
29.19,4050814,true
28.55,4051815,true
27.12,4052816,true
39.75,4053817,true
39.21,4054818,true
50.43,4055819,true
48.49,4056821,true
46.87,4057822,true
46.01,4058823,true
43.83,4059826,true
49.26,4060827,true
48.41,4061828,true
48.30,4062829,true
47.13,4063830,true
46.13,4064831,true
45.91,4065832,true
34.37,4066833,true
51.48,4067834,true
51.20,4068835,true
51.04,4069837,true
50.50,4070839,true
49.59,4071840,true
47.68,4072841,true
47.15,4073842,true
46.83,4074844,true
45.10,4075846,true
43.32,4076848,true
42.92,4077851,true
42.82,4078852,true
41.57,4079853,true
40.64,4080854,true
38.54,4081855,true
37.40,4082856,true
25.61,4083857,true
24.63,4084859,true
23.44,4085861,true
21.42,4086862,true
38.87,4087863,true
39.16,4088864,true
40.14,4089865,true
34.46,4090866,true
32.42,4091867,true
30.93,4092868,true
44.69,4093869,true
43.97,4094870,true
42.48,4095871,true
40.52,4096872,true
38.78,4097873,true
38.11,4098874,true
37.30,4099876,true
36.48,4100877,true
36.45,4101878,true
43.50,4102880,true
42.68,4103881,true
41.25,4104884,true
30.10,4105885,true
29.65,4106886,true
46.13,4107887,true
45.12,4108888,true
44.06,4109889,true
42.53,4110890,true
41.68,4111891,true
40.71,4112892,true
40.81,4113893,true
41.12,4114894,true
39.95,4115895,true
38.43,4116896,true
37.10,4117897,true
36.52,4118898,true
36.19,4119899,true
38.99,4120904,true
31.61,4121905,true
43.99,4122906,true
36.56,4123907,true
35.53,4124908,true
45.61,4125911,true
44.36,4126913,true
43.71,4127915,true
41.84,4128916,true
41.06,4129917,true
43.39,4130918,true
43.46,4131919,true
40.50,4132920,true
38.86,4133921,true
46.85,4134923,true
45.68,4135924,true
36.14,4136925,true
35.96,4137926,true
34.30,4138927,true
52.68,4139928,true
51.58,4140930,true
51.37,4141931,true
51.19,4142932,true
50.07,4143933,true
49.54,4144934,true
48.75,4145935,true
47.62,4146936,true
47.14,4147937,true
46.29,4148938,true
45.87,4149939,true
45.12,4150940,true
46.87,4151941,true
46.39,4152943,true
37.07,4153944,true
36.08,4154946,true
35.28,4155947,true
33.81,4156948,true
32.70,4157949,true
46.31,4158950,true
45.43,4159951,true
52.95,4160953,true
51.59,4161955,true
52.29,4162957,true
50.71,4163958,true
50.18,4164959,true
49.94,4165960,true
48.63,4166962,true
36.59,4167964,true
41.35,4168965,true
40.50,4169966,true
39.34,4170967,true
37.50,4171968,true
36.06,4172969,true
35.27,4173970,true
52.72,4174971,true
57.74,4175972,true
57.64,4176973,true
54.05,4177974,true
47.93,4178978,true
41.88,4179979,true
41.73,4180980,true
41.94,4181981,true
40.66,4182982,true
40.21,4183983,true
40.10,4184985,true
39.58,4185986,true
38.37,4186987,true
38.24,4187988,true
37.88,4188989,true
36.91,4189990,true
36.13,4190991,true
43.96,4191992,true
43.76,4192993,true
44.07,4193994,true
43.63,4194996,true
43.69,4195997,true
43.23,4196998,true
41.27,4198002,true
40.08,4199003,true
39.04,4200005,true
37.25,4201006,true
29.10,4202007,true
27.42,4203008,true
35.80,4204009,true
36.74,4205010,true
35.96,4206012,true
34.84,4207013,true
33.01,4208014,true
32.29,4209015,true
47.74,4210016,true
46.74,4211017,true
39.19,4212019,true
38.48,4213020,true
43.34,4214021,true
42.27,4215023,true
40.22,4216024,true
40.42,4217025,true
39.68,4218026,true
39.68,4219027,true
48.73,4220028,true
49.04,4221029,true
42.23,4222031,true
40.72,4223033,true
39.90,4224034,true
38.06,4225035,true
38.23,4226036,true
37.83,4227037,true
53.57,4228038,true
52.75,4229040,true
53.43,4230041,true
52.05,4231043,true
59.94,4232044,true
57.79,4233045,true
57.21,4234046,true
58.40,4235047,true
57.98,4236048,true
58.11,4237049,true
56.34,4238050,true
55.42,4239051,true
54.64,4240052,true
45.98,4241053,true
46.03,4242054,true
44.49,4243055,true
44.45,4244056,true
43.06,4245057,true
41.09,4246060,true
39.96,4247061,true
39.42,4248062,true
54.72,4249063,true
53.72,4250064,true
52.02,4251065,true
49.70,4252066,true
48.33,4253067,true
47.03,4254068,true
47.08,4255069,true
46.26,4256070,true
44.53,4257071,true
42.62,4258072,true
40.84,4259073,true
39.19,4260074,true
38.20,4261075,true
37.94,4262076,true
37.26,4263077,true
53.83,4264078,true
56.78,4265079,true
54.88,4266080,true
54.70,4267081,true
55.10,4268085,true
55.99,4269088,true
54.33,4270089,true
54.12,4271090,true
53.89,4272091,true
Total Execution Time (ms): 43822
